"X";"game";"player";"color";"move";"turn";"date"
113227;1503;"Gomez Baillo, Jorge H";"Black";"c6";2;2000-12-21
113228;1503;"Demaria, J";"White";"c4";3;2000-12-22
113229;1503;"Gomez Baillo, Jorge H";"Black";"d5";4;2000-12-23
113230;1503;"Demaria, J";"White";"exd5";5;2000-12-24
113231;1503;"Gomez Baillo, Jorge H";"Black";"cxd5";6;2000-12-25
113232;1503;"Demaria, J";"White";"cxd5";7;2000-12-26
113233;1503;"Gomez Baillo, Jorge H";"Black";"Nf6";8;2000-12-27
113234;1503;"Demaria, J";"White";"Nc3";9;2000-12-28
113235;1503;"Gomez Baillo, Jorge H";"Black";"Nxd5";10;2000-12-29
113294;1504;"Royset, Paal N";"White";"e4";1;2000-12-30
113295;1504;"Pedersen, Steffen";"Black";"c6";2;2000-12-31
113296;1504;"Royset, Paal N";"White";"d4";3;2001-01-01
113297;1504;"Pedersen, Steffen";"Black";"d5";4;2001-01-02
113298;1504;"Royset, Paal N";"White";"exd5";5;2001-01-03
113299;1504;"Pedersen, Steffen";"Black";"cxd5";6;2001-01-04
113300;1504;"Royset, Paal N";"White";"c4";7;2001-01-05
113301;1504;"Pedersen, Steffen";"Black";"Nf6";8;2001-01-06
113302;1504;"Royset, Paal N";"White";"Nc3";9;2001-01-07
113303;1504;"Pedersen, Steffen";"Black";"Nc6";10;2001-01-08
113354;1505;"Sprenger, Jan Michael";"White";"e4";1;2001-01-09
113355;1505;"Iordachescu, Viorel";"Black";"c6";2;2001-01-10
113356;1505;"Sprenger, Jan Michael";"White";"d4";3;2001-01-11
113357;1505;"Iordachescu, Viorel";"Black";"d5";4;2001-01-12
113358;1505;"Sprenger, Jan Michael";"White";"exd5";5;2001-01-13
113359;1505;"Iordachescu, Viorel";"Black";"cxd5";6;2001-01-14
113360;1505;"Sprenger, Jan Michael";"White";"c4";7;2001-01-15
113361;1505;"Iordachescu, Viorel";"Black";"Nf6";8;2001-01-16
113362;1505;"Sprenger, Jan Michael";"White";"Nc3";9;2001-01-17
113363;1505;"Iordachescu, Viorel";"Black";"e6";10;2001-01-18
113696;1509;"Stocek, Jiri";"White";"e4";1;2001-01-19
113697;1509;"Seitler, A";"Black";"c6";2;2001-01-20
113698;1509;"Stocek, Jiri";"White";"d4";3;2001-01-21
113699;1509;"Seitler, A";"Black";"d5";4;2001-01-22
113700;1509;"Stocek, Jiri";"White";"exd5";5;2001-01-23
113701;1509;"Seitler, A";"Black";"cxd5";6;2001-01-24
113702;1509;"Stocek, Jiri";"White";"c4";7;2001-01-25
113703;1509;"Seitler, A";"Black";"Nf6";8;2001-01-26
113704;1509;"Stocek, Jiri";"White";"Nc3";9;2001-01-27
113705;1509;"Seitler, A";"Black";"e6";10;2001-01-28
113783;1510;"Simonovic, Aleksandar";"White";"e4";1;2001-01-29
113784;1510;"Popovic, N";"Black";"c6";2;2001-01-30
113785;1510;"Simonovic, Aleksandar";"White";"d4";3;2001-01-31
113786;1510;"Popovic, N";"Black";"d5";4;2001-02-01
113787;1510;"Simonovic, Aleksandar";"White";"exd5";5;2001-02-02
113788;1510;"Popovic, N";"Black";"cxd5";6;2001-02-03
113789;1510;"Simonovic, Aleksandar";"White";"Bd3";7;2001-02-04
113790;1510;"Popovic, N";"Black";"g6";8;2001-02-05
113791;1510;"Simonovic, Aleksandar";"White";"Nf3";9;2001-02-06
113792;1510;"Popovic, N";"Black";"Nc6";10;2001-02-07
113939;1512;"Leskur, Dejan";"White";"e4";1;2001-02-08
113940;1512;"Rogac, S";"Black";"c6";2;2001-02-09
113941;1512;"Leskur, Dejan";"White";"d4";3;2001-02-10
113942;1512;"Rogac, S";"Black";"d5";4;2001-02-11
113943;1512;"Leskur, Dejan";"White";"exd5";5;2001-02-12
113944;1512;"Rogac, S";"Black";"cxd5";6;2001-02-13
113945;1512;"Leskur, Dejan";"White";"c4";7;2001-02-14
113946;1512;"Rogac, S";"Black";"Nf6";8;2001-02-15
113947;1512;"Leskur, Dejan";"White";"Nc3";9;2001-02-16
113948;1512;"Rogac, S";"Black";"Nc6";10;2001-02-17
114072;1514;"Crosa, Martin";"White";"e4";1;2001-02-18
114073;1514;"Zampronha, W";"Black";"c6";2;2001-02-19
114074;1514;"Crosa, Martin";"White";"d4";3;2001-02-20
114075;1514;"Zampronha, W";"Black";"d5";4;2001-02-21
114076;1514;"Crosa, Martin";"White";"exd5";5;2001-02-22
114077;1514;"Zampronha, W";"Black";"cxd5";6;2001-02-23
114078;1514;"Crosa, Martin";"White";"c4";7;2001-02-24
114079;1514;"Zampronha, W";"Black";"Nf6";8;2001-02-25
114080;1514;"Crosa, Martin";"White";"Nc3";9;2001-02-26
114081;1514;"Zampronha, W";"Black";"Nc6";10;2001-02-27
114240;1516;"Raut, Cristian";"White";"e4";1;2001-02-28
114241;1516;"Nanu, Ciprian";"Black";"c6";2;2001-03-01
114242;1516;"Raut, Cristian";"White";"d4";3;2001-03-02
114243;1516;"Nanu, Ciprian";"Black";"d5";4;2001-03-03
114244;1516;"Raut, Cristian";"White";"exd5";5;2001-03-04
114245;1516;"Nanu, Ciprian";"Black";"cxd5";6;2001-03-05
114246;1516;"Raut, Cristian";"White";"c4";7;2001-03-06
114247;1516;"Nanu, Ciprian";"Black";"Nf6";8;2001-03-07
114248;1516;"Raut, Cristian";"White";"Nc3";9;2001-03-08
114249;1516;"Nanu, Ciprian";"Black";"e6";10;2001-03-09
114391;1518;"Starostits, Ilmars";"White";"e4";1;2001-03-10
114392;1518;"Bucher, M";"Black";"c6";2;2001-03-11
114393;1518;"Starostits, Ilmars";"White";"d4";3;2001-03-12
114394;1518;"Bucher, M";"Black";"d5";4;2001-03-13
114395;1518;"Starostits, Ilmars";"White";"exd5";5;2001-03-14
114396;1518;"Bucher, M";"Black";"cxd5";6;2001-03-15
114397;1518;"Starostits, Ilmars";"White";"c4";7;2001-03-16
114398;1518;"Bucher, M";"Black";"Nf6";8;2001-03-17
114399;1518;"Starostits, Ilmars";"White";"Nc3";9;2001-03-18
114400;1518;"Bucher, M";"Black";"Nc6";10;2001-03-19
114572;1519;"Neubauer, Martin";"White";"e4";1;2001-03-20
114573;1519;"Kaganskiy, Gleb";"Black";"c6";2;2001-03-21
114574;1519;"Neubauer, Martin";"White";"d4";3;2001-03-22
114575;1519;"Kaganskiy, Gleb";"Black";"d5";4;2001-03-23
114576;1519;"Neubauer, Martin";"White";"exd5";5;2001-03-24
114577;1519;"Kaganskiy, Gleb";"Black";"cxd5";6;2001-03-25
114578;1519;"Neubauer, Martin";"White";"c4";7;2001-03-26
114579;1519;"Kaganskiy, Gleb";"Black";"Nf6";8;2001-03-27
114580;1519;"Neubauer, Martin";"White";"Nc3";9;2001-03-28
114581;1519;"Kaganskiy, Gleb";"Black";"e6";10;2001-03-29
114657;1520;"Bieluczyk, B";"White";"e4";1;2001-03-30
114658;1520;"Izoria, Zviad";"Black";"c6";2;2001-03-31
114659;1520;"Bieluczyk, B";"White";"c4";3;2001-04-01
114660;1520;"Izoria, Zviad";"Black";"d5";4;2001-04-02
114661;1520;"Bieluczyk, B";"White";"cxd5";5;2001-04-03
114662;1520;"Izoria, Zviad";"Black";"cxd5";6;2001-04-04
114663;1520;"Bieluczyk, B";"White";"exd5";7;2001-04-05
114664;1520;"Izoria, Zviad";"Black";"Nf6";8;2001-04-06
114665;1520;"Bieluczyk, B";"White";"Nc3";9;2001-04-07
114666;1520;"Izoria, Zviad";"Black";"Nxd5";10;2001-04-08
114717;1521;"Acs, Peter";"White";"e4";1;2001-04-09
114718;1521;"Smith, Robert W";"Black";"c6";2;2001-04-10
114719;1521;"Acs, Peter";"White";"d4";3;2001-04-11
114720;1521;"Smith, Robert W";"Black";"d5";4;2001-04-12
114721;1521;"Acs, Peter";"White";"exd5";5;2001-04-13
114722;1521;"Smith, Robert W";"Black";"cxd5";6;2001-04-14
114723;1521;"Acs, Peter";"White";"c4";7;2001-04-15
114724;1521;"Smith, Robert W";"Black";"Nf6";8;2001-04-16
114725;1521;"Acs, Peter";"White";"Nc3";9;2001-04-17
114726;1521;"Smith, Robert W";"Black";"e6";10;2001-04-18
114814;1522;"Ahmed, Sk Nasir";"White";"e4";1;2001-04-19
114815;1522;"Haba, Petr";"Black";"c6";2;2001-04-20
114816;1522;"Ahmed, Sk Nasir";"White";"d4";3;2001-04-21
114817;1522;"Haba, Petr";"Black";"d5";4;2001-04-22
114818;1522;"Ahmed, Sk Nasir";"White";"exd5";5;2001-04-23
114819;1522;"Haba, Petr";"Black";"cxd5";6;2001-04-24
114820;1522;"Ahmed, Sk Nasir";"White";"c4";7;2001-04-25
114821;1522;"Haba, Petr";"Black";"Nf6";8;2001-04-26
114822;1522;"Ahmed, Sk Nasir";"White";"Nc3";9;2001-04-27
114823;1522;"Haba, Petr";"Black";"e6";10;2001-04-28
114968;1523;"Gonzalez, Be CRC";"White";"e4";1;2001-04-29
114969;1523;"Sasikiran, Krishnan";"Black";"c6";2;2001-04-30
114970;1523;"Gonzalez, Be CRC";"White";"d4";3;2001-05-01
114971;1523;"Sasikiran, Krishnan";"Black";"d5";4;2001-05-02
114972;1523;"Gonzalez, Be CRC";"White";"exd5";5;2001-05-03
114973;1523;"Sasikiran, Krishnan";"Black";"cxd5";6;2001-05-04
114974;1523;"Gonzalez, Be CRC";"White";"Bd3";7;2001-05-05
114975;1523;"Sasikiran, Krishnan";"Black";"Nc6";8;2001-05-06
114976;1523;"Gonzalez, Be CRC";"White";"c3";9;2001-05-07
114977;1523;"Sasikiran, Krishnan";"Black";"Qc7";10;2001-05-08
115036;1524;"Kritz, Leonid";"White";"e4";1;2001-05-09
115037;1524;"Maki-Uuro, Miikka";"Black";"c6";2;2001-05-10
115038;1524;"Kritz, Leonid";"White";"d4";3;2001-05-11
115039;1524;"Maki-Uuro, Miikka";"Black";"d5";4;2001-05-12
115040;1524;"Kritz, Leonid";"White";"exd5";5;2001-05-13
115041;1524;"Maki-Uuro, Miikka";"Black";"cxd5";6;2001-05-14
115042;1524;"Kritz, Leonid";"White";"c4";7;2001-05-15
115043;1524;"Maki-Uuro, Miikka";"Black";"Nf6";8;2001-05-16
115044;1524;"Kritz, Leonid";"White";"Nc3";9;2001-05-17
115045;1524;"Maki-Uuro, Miikka";"Black";"Nc6";10;2001-05-18
115115;1525;"Hossain, Enamul";"White";"e4";1;2001-05-19
115116;1525;"Kett, T";"Black";"c6";2;2001-05-20
115117;1525;"Hossain, Enamul";"White";"d4";3;2001-05-21
115118;1525;"Kett, T";"Black";"d5";4;2001-05-22
115119;1525;"Hossain, Enamul";"White";"exd5";5;2001-05-23
115120;1525;"Kett, T";"Black";"cxd5";6;2001-05-24
115121;1525;"Hossain, Enamul";"White";"c4";7;2001-05-25
115122;1525;"Kett, T";"Black";"Nf6";8;2001-05-26
115123;1525;"Hossain, Enamul";"White";"Nc3";9;2001-05-27
115124;1525;"Kett, T";"Black";"Nc6";10;2001-05-28
115204;1526;"Solak, Dragan";"White";"e4";1;2001-05-29
115205;1526;"Kacheishvili, Giorgi";"Black";"c6";2;2001-05-30
115206;1526;"Solak, Dragan";"White";"d4";3;2001-05-31
115207;1526;"Kacheishvili, Giorgi";"Black";"d5";4;2001-06-01
115208;1526;"Solak, Dragan";"White";"exd5";5;2001-06-02
115209;1526;"Kacheishvili, Giorgi";"Black";"cxd5";6;2001-06-03
115210;1526;"Solak, Dragan";"White";"c4";7;2001-06-04
115211;1526;"Kacheishvili, Giorgi";"Black";"Nf6";8;2001-06-05
115212;1526;"Solak, Dragan";"White";"Nc3";9;2001-06-06
115213;1526;"Kacheishvili, Giorgi";"Black";"e6";10;2001-06-07
115393;1528;"Hatanbaatar, Bazar";"White";"e4";1;2001-06-08
115394;1528;"Mahjoob, Morteza";"Black";"c6";2;2001-06-09
115395;1528;"Hatanbaatar, Bazar";"White";"d4";3;2001-06-10
115396;1528;"Mahjoob, Morteza";"Black";"d5";4;2001-06-11
115397;1528;"Hatanbaatar, Bazar";"White";"exd5";5;2001-06-12
115398;1528;"Mahjoob, Morteza";"Black";"cxd5";6;2001-06-13
115399;1528;"Hatanbaatar, Bazar";"White";"c4";7;2001-06-14
115400;1528;"Mahjoob, Morteza";"Black";"Nf6";8;2001-06-15
115401;1528;"Hatanbaatar, Bazar";"White";"Nc3";9;2001-06-16
115402;1528;"Mahjoob, Morteza";"Black";"g6";10;2001-06-17
115475;1529;"Mortensen, Erling";"White";"e4";1;2001-06-18
115476;1529;"Soppe, Guillermo G";"Black";"c6";2;2001-06-19
115477;1529;"Mortensen, Erling";"White";"d4";3;2001-06-20
115478;1529;"Soppe, Guillermo G";"Black";"d5";4;2001-06-21
115479;1529;"Mortensen, Erling";"White";"exd5";5;2001-06-22
115480;1529;"Soppe, Guillermo G";"Black";"cxd5";6;2001-06-23
115481;1529;"Mortensen, Erling";"White";"c4";7;2001-06-24
115482;1529;"Soppe, Guillermo G";"Black";"Nf6";8;2001-06-25
115483;1529;"Mortensen, Erling";"White";"Nc3";9;2001-06-26
115484;1529;"Soppe, Guillermo G";"Black";"g6";10;2001-06-27
115626;1530;"Sulskis, Sarunas";"White";"e4";1;2001-06-28
115627;1530;"Wu Shaobin";"Black";"c6";2;2001-06-29
115628;1530;"Sulskis, Sarunas";"White";"d4";3;2001-06-30
115629;1530;"Wu Shaobin";"Black";"d5";4;2001-07-01
115630;1530;"Sulskis, Sarunas";"White";"exd5";5;2001-07-02
115631;1530;"Wu Shaobin";"Black";"cxd5";6;2001-07-03
115632;1530;"Sulskis, Sarunas";"White";"c4";7;2001-07-04
115633;1530;"Wu Shaobin";"Black";"Nf6";8;2001-07-05
115634;1530;"Sulskis, Sarunas";"White";"Nc3";9;2001-07-06
115635;1530;"Wu Shaobin";"Black";"e6";10;2001-07-07
115745;1531;"Nolsoe, Eydun";"White";"e4";1;2001-07-08
115746;1531;"Cuartas, Jaime A";"Black";"c6";2;2001-07-09
115747;1531;"Nolsoe, Eydun";"White";"d4";3;2001-07-10
115748;1531;"Cuartas, Jaime A";"Black";"d5";4;2001-07-11
115749;1531;"Nolsoe, Eydun";"White";"exd5";5;2001-07-12
115750;1531;"Cuartas, Jaime A";"Black";"cxd5";6;2001-07-13
115751;1531;"Nolsoe, Eydun";"White";"Bd3";7;2001-07-14
115752;1531;"Cuartas, Jaime A";"Black";"Nc6";8;2001-07-15
115753;1531;"Nolsoe, Eydun";"White";"c3";9;2001-07-16
115754;1531;"Cuartas, Jaime A";"Black";"g6";10;2001-07-17
115822;1532;"Gonzalez Davila, Richard";"White";"e4";1;2001-07-18
115823;1532;"Lehner, Oliver";"Black";"c6";2;2001-07-19
115824;1532;"Gonzalez Davila, Richard";"White";"d4";3;2001-07-20
115825;1532;"Lehner, Oliver";"Black";"d5";4;2001-07-21
115826;1532;"Gonzalez Davila, Richard";"White";"exd5";5;2001-07-22
115827;1532;"Lehner, Oliver";"Black";"cxd5";6;2001-07-23
115828;1532;"Gonzalez Davila, Richard";"White";"c4";7;2001-07-24
115829;1532;"Lehner, Oliver";"Black";"Nf6";8;2001-07-25
115830;1532;"Gonzalez Davila, Richard";"White";"Nc3";9;2001-07-26
115831;1532;"Lehner, Oliver";"Black";"e6";10;2001-07-27
115996;1534;"Yudasin, Leonid G";"White";"e4";1;2001-07-28
115997;1534;"Bonin, Jay R";"Black";"c6";2;2001-07-29
115998;1534;"Yudasin, Leonid G";"White";"d4";3;2001-07-30
115999;1534;"Bonin, Jay R";"Black";"d5";4;2001-07-31
116000;1534;"Yudasin, Leonid G";"White";"exd5";5;2001-08-01
116001;1534;"Bonin, Jay R";"Black";"cxd5";6;2001-08-02
116002;1534;"Yudasin, Leonid G";"White";"Bd3";7;2001-08-03
116003;1534;"Bonin, Jay R";"Black";"Nc6";8;2001-08-04
116004;1534;"Yudasin, Leonid G";"White";"c3";9;2001-08-05
116005;1534;"Bonin, Jay R";"Black";"Nf6";10;2001-08-06
116081;1535;"Degraeve, Jean-Marc";"White";"e4";1;2001-08-07
116082;1535;"Gelashvili, Tamaz";"Black";"c6";2;2001-08-08
116083;1535;"Degraeve, Jean-Marc";"White";"d4";3;2001-08-09
116084;1535;"Gelashvili, Tamaz";"Black";"d5";4;2001-08-10
116085;1535;"Degraeve, Jean-Marc";"White";"exd5";5;2001-08-11
116086;1535;"Gelashvili, Tamaz";"Black";"cxd5";6;2001-08-12
116087;1535;"Degraeve, Jean-Marc";"White";"Bd3";7;2001-08-13
116088;1535;"Gelashvili, Tamaz";"Black";"Nc6";8;2001-08-14
116089;1535;"Degraeve, Jean-Marc";"White";"c3";9;2001-08-15
116090;1535;"Gelashvili, Tamaz";"Black";"Qc7";10;2001-08-16
116164;1536;"Solak, Dragan";"White";"e4";1;2001-08-17
116165;1536;"Iordachescu, Viorel";"Black";"c6";2;2001-08-18
116166;1536;"Solak, Dragan";"White";"c4";3;2001-08-19
116167;1536;"Iordachescu, Viorel";"Black";"d5";4;2001-08-20
116168;1536;"Solak, Dragan";"White";"cxd5";5;2001-08-21
116169;1536;"Iordachescu, Viorel";"Black";"cxd5";6;2001-08-22
116170;1536;"Solak, Dragan";"White";"exd5";7;2001-08-23
116171;1536;"Iordachescu, Viorel";"Black";"Nf6";8;2001-08-24
116172;1536;"Solak, Dragan";"White";"Nc3";9;2001-08-25
116173;1536;"Iordachescu, Viorel";"Black";"Nxd5";10;2001-08-26
116216;1537;"Goh Weiming";"White";"e4";1;2001-08-27
116217;1537;"Palo, Davor";"Black";"c6";2;2001-08-28
116218;1537;"Goh Weiming";"White";"c4";3;2001-08-29
116219;1537;"Palo, Davor";"Black";"d5";4;2001-08-30
116220;1537;"Goh Weiming";"White";"exd5";5;2001-08-31
116221;1537;"Palo, Davor";"Black";"cxd5";6;2001-09-01
116222;1537;"Goh Weiming";"White";"cxd5";7;2001-09-02
116223;1537;"Palo, Davor";"Black";"Nf6";8;2001-09-03
116224;1537;"Goh Weiming";"White";"Nc3";9;2001-09-04
116225;1537;"Palo, Davor";"Black";"Nxd5";10;2001-09-05
116312;1538;"Davila, Carlos";"White";"e4";1;2001-09-06
116313;1538;"Cuartas, Jaime A";"Black";"c6";2;2001-09-07
116314;1538;"Davila, Carlos";"White";"d4";3;2001-09-08
116315;1538;"Cuartas, Jaime A";"Black";"d5";4;2001-09-09
116316;1538;"Davila, Carlos";"White";"exd5";5;2001-09-10
116317;1538;"Cuartas, Jaime A";"Black";"cxd5";6;2001-09-11
116318;1538;"Davila, Carlos";"White";"Bd3";7;2001-09-12
116319;1538;"Cuartas, Jaime A";"Black";"Nc6";8;2001-09-13
116320;1538;"Davila, Carlos";"White";"c3";9;2001-09-14
116321;1538;"Cuartas, Jaime A";"Black";"Nf6";10;2001-09-15
116531;1540;"Kovacevic, Aleksandar";"White";"e4";1;2001-09-16
116532;1540;"Gyimesi, Zoltan";"Black";"c6";2;2001-09-17
116533;1540;"Kovacevic, Aleksandar";"White";"d4";3;2001-09-18
116534;1540;"Gyimesi, Zoltan";"Black";"d5";4;2001-09-19
116535;1540;"Kovacevic, Aleksandar";"White";"exd5";5;2001-09-20
116536;1540;"Gyimesi, Zoltan";"Black";"cxd5";6;2001-09-21
116537;1540;"Kovacevic, Aleksandar";"White";"c4";7;2001-09-22
116538;1540;"Gyimesi, Zoltan";"Black";"Nf6";8;2001-09-23
116539;1540;"Kovacevic, Aleksandar";"White";"Nc3";9;2001-09-24
116540;1540;"Gyimesi, Zoltan";"Black";"Nc6";10;2001-09-25
116683;1541;"Delgado, Neuris";"White";"e4";1;2001-09-26
116684;1541;"Dreev, Alexey S";"Black";"c6";2;2001-09-27
116685;1541;"Delgado, Neuris";"White";"c4";3;2001-09-28
116686;1541;"Dreev, Alexey S";"Black";"d5";4;2001-09-29
116687;1541;"Delgado, Neuris";"White";"cxd5";5;2001-09-30
116688;1541;"Dreev, Alexey S";"Black";"cxd5";6;2001-10-01
116689;1541;"Delgado, Neuris";"White";"exd5";7;2001-10-02
116690;1541;"Dreev, Alexey S";"Black";"Nf6";8;2001-10-03
116691;1541;"Delgado, Neuris";"White";"Bb5+";9;2001-10-04
116692;1541;"Dreev, Alexey S";"Black";"Nbd7";10;2001-10-05
116761;1542;"Paragua, Mark";"White";"e4";1;2001-10-06
116762;1542;"Ruck, Robert";"Black";"c6";2;2001-10-07
116763;1542;"Paragua, Mark";"White";"c4";3;2001-10-08
116764;1542;"Ruck, Robert";"Black";"d5";4;2001-10-09
116765;1542;"Paragua, Mark";"White";"exd5";5;2001-10-10
116766;1542;"Ruck, Robert";"Black";"cxd5";6;2001-10-11
116767;1542;"Paragua, Mark";"White";"cxd5";7;2001-10-12
116768;1542;"Ruck, Robert";"Black";"Nf6";8;2001-10-13
116769;1542;"Paragua, Mark";"White";"Nc3";9;2001-10-14
116770;1542;"Ruck, Robert";"Black";"Nxd5";10;2001-10-15
116911;1544;"Kosintseva, Nadezhda";"White";"e4";1;2001-10-16
116912;1544;"Javakhishvili, Lela";"Black";"c6";2;2001-10-17
116913;1544;"Kosintseva, Nadezhda";"White";"d4";3;2001-10-18
116914;1544;"Javakhishvili, Lela";"Black";"d5";4;2001-10-19
116915;1544;"Kosintseva, Nadezhda";"White";"exd5";5;2001-10-20
116916;1544;"Javakhishvili, Lela";"Black";"cxd5";6;2001-10-21
116917;1544;"Kosintseva, Nadezhda";"White";"c4";7;2001-10-22
116918;1544;"Javakhishvili, Lela";"Black";"Nf6";8;2001-10-23
116919;1544;"Kosintseva, Nadezhda";"White";"Nc3";9;2001-10-24
116920;1544;"Javakhishvili, Lela";"Black";"e6";10;2001-10-25
116990;1545;"Szabo, Gergely ROM";"White";"e4";1;2001-10-26
116991;1545;"Bergez, Luc";"Black";"d5";2;2001-10-27
116992;1545;"Szabo, Gergely ROM";"White";"exd5";3;2001-10-28
116993;1545;"Bergez, Luc";"Black";"Nf6";4;2001-10-29
116994;1545;"Szabo, Gergely ROM";"White";"c4";5;2001-10-30
116995;1545;"Bergez, Luc";"Black";"c6";6;2001-10-31
116996;1545;"Szabo, Gergely ROM";"White";"d4";7;2001-11-01
116997;1545;"Bergez, Luc";"Black";"cxd5";8;2001-11-02
116998;1545;"Szabo, Gergely ROM";"White";"Nc3";9;2001-11-03
116999;1545;"Bergez, Luc";"Black";"Nc6";10;2001-11-04
117101;1546;"Schneider, Dmitry";"White";"e4";1;2001-11-05
117102;1546;"Werner, Dimo";"Black";"c6";2;2001-11-06
117103;1546;"Schneider, Dmitry";"White";"d4";3;2001-11-07
117104;1546;"Werner, Dimo";"Black";"d5";4;2001-11-08
117105;1546;"Schneider, Dmitry";"White";"exd5";5;2001-11-09
117106;1546;"Werner, Dimo";"Black";"cxd5";6;2001-11-10
117107;1546;"Schneider, Dmitry";"White";"c4";7;2001-11-11
117108;1546;"Werner, Dimo";"Black";"Nf6";8;2001-11-12
117109;1546;"Schneider, Dmitry";"White";"Nc3";9;2001-11-13
117110;1546;"Werner, Dimo";"Black";"g6";10;2001-11-14
117180;1547;"Adams, Michael";"White";"e4";1;2001-11-15
117181;1547;"Bologan, Viktor";"Black";"c6";2;2001-11-16
117182;1547;"Adams, Michael";"White";"d4";3;2001-11-17
117183;1547;"Bologan, Viktor";"Black";"d5";4;2001-11-18
117184;1547;"Adams, Michael";"White";"exd5";5;2001-11-19
117185;1547;"Bologan, Viktor";"Black";"cxd5";6;2001-11-20
117186;1547;"Adams, Michael";"White";"c4";7;2001-11-21
117187;1547;"Bologan, Viktor";"Black";"Nf6";8;2001-11-22
117188;1547;"Adams, Michael";"White";"Nc3";9;2001-11-23
117189;1547;"Bologan, Viktor";"Black";"e6";10;2001-11-24
117337;1548;"Keitlinghaus, Ludger";"White";"e4";1;2001-11-25
117338;1548;"Gruber, Thomas";"Black";"c6";2;2001-11-26
117339;1548;"Keitlinghaus, Ludger";"White";"d4";3;2001-11-27
117340;1548;"Gruber, Thomas";"Black";"d5";4;2001-11-28
117341;1548;"Keitlinghaus, Ludger";"White";"exd5";5;2001-11-29
117342;1548;"Gruber, Thomas";"Black";"cxd5";6;2001-11-30
117343;1548;"Keitlinghaus, Ludger";"White";"Bd3";7;2001-12-01
117344;1548;"Gruber, Thomas";"Black";"Nc6";8;2001-12-02
117345;1548;"Keitlinghaus, Ludger";"White";"c3";9;2001-12-03
117346;1548;"Gruber, Thomas";"Black";"g6";10;2001-12-04
117406;1549;"Iskakov, A1";"White";"e4";1;2001-12-05
117407;1549;"Sulashvili, Malkhaz";"Black";"c6";2;2001-12-06
117408;1549;"Iskakov, A1";"White";"d4";3;2001-12-07
117409;1549;"Sulashvili, Malkhaz";"Black";"d5";4;2001-12-08
117410;1549;"Iskakov, A1";"White";"exd5";5;2001-12-09
117411;1549;"Sulashvili, Malkhaz";"Black";"cxd5";6;2001-12-10
117412;1549;"Iskakov, A1";"White";"c4";7;2001-12-11
117413;1549;"Sulashvili, Malkhaz";"Black";"Nf6";8;2001-12-12
117414;1549;"Iskakov, A1";"White";"Nc3";9;2001-12-13
117415;1549;"Sulashvili, Malkhaz";"Black";"e6";10;2001-12-14
117480;1550;"Timofeev, Artyom";"White";"e4";1;2001-12-15
117481;1550;"Bareev, Evgeny I";"Black";"c6";2;2001-12-16
117482;1550;"Timofeev, Artyom";"White";"d4";3;2001-12-17
117483;1550;"Bareev, Evgeny I";"Black";"d5";4;2001-12-18
117484;1550;"Timofeev, Artyom";"White";"exd5";5;2001-12-19
117485;1550;"Bareev, Evgeny I";"Black";"cxd5";6;2001-12-20
117486;1550;"Timofeev, Artyom";"White";"c4";7;2001-12-21
117487;1550;"Bareev, Evgeny I";"Black";"Nf6";8;2001-12-22
117488;1550;"Timofeev, Artyom";"White";"Nc3";9;2001-12-23
117489;1550;"Bareev, Evgeny I";"Black";"e6";10;2001-12-24
117514;1551;"Seres, Lajos";"White";"e4";1;2001-12-25
117515;1551;"Paschall, William M";"Black";"d5";2;2001-12-26
117516;1551;"Seres, Lajos";"White";"exd5";3;2001-12-27
117517;1551;"Paschall, William M";"Black";"Nf6";4;2001-12-28
117518;1551;"Seres, Lajos";"White";"c4";5;2001-12-29
117519;1551;"Paschall, William M";"Black";"c6";6;2001-12-30
117520;1551;"Seres, Lajos";"White";"d4";7;2001-12-31
117521;1551;"Paschall, William M";"Black";"cxd5";8;2002-01-01
117522;1551;"Seres, Lajos";"White";"Nc3";9;2002-01-02
117523;1551;"Paschall, William M";"Black";"Nc6";10;2002-01-03
117731;1553;"Korneev, Oleg";"White";"e4";1;2002-01-04
117732;1553;"Graf, Alexander";"Black";"c6";2;2002-01-05
117733;1553;"Korneev, Oleg";"White";"d4";3;2002-01-06
117734;1553;"Graf, Alexander";"Black";"d5";4;2002-01-07
117735;1553;"Korneev, Oleg";"White";"exd5";5;2002-01-08
117736;1553;"Graf, Alexander";"Black";"cxd5";6;2002-01-09
117737;1553;"Korneev, Oleg";"White";"c4";7;2002-01-10
117738;1553;"Graf, Alexander";"Black";"Nf6";8;2002-01-11
117739;1553;"Korneev, Oleg";"White";"Nc3";9;2002-01-12
117740;1553;"Graf, Alexander";"Black";"g6";10;2002-01-13
117847;1554;"Moutousis, Konstantinos";"White";"e4";1;2002-01-14
117848;1554;"Svetushkin, Dmitry";"Black";"c6";2;2002-01-15
117849;1554;"Moutousis, Konstantinos";"White";"c4";3;2002-01-16
