"X";"game";"player";"color";"move";"turn"
48504;633;"Postny, Evgeny";"Black";"Nc6";4
48505;633;"Gunnarsson, Jon Viktor";"White";"Bc4";5
48506;633;"Postny, Evgeny";"Black";"Bc5";6
48507;633;"Gunnarsson, Jon Viktor";"White";"c3";7
48508;633;"Postny, Evgeny";"Black";"Nf6";8
48509;633;"Gunnarsson, Jon Viktor";"White";"d3";9
48510;633;"Postny, Evgeny";"Black";"a6";10
48556;634;"Milosevic, Goran";"White";"e4";1
48557;634;"Koliopoulos, K";"Black";"e5";2
48558;634;"Milosevic, Goran";"White";"Nf3";3
48559;634;"Koliopoulos, K";"Black";"Nc6";4
48560;634;"Milosevic, Goran";"White";"Bc4";5
48561;634;"Koliopoulos, K";"Black";"Bc5";6
48562;634;"Milosevic, Goran";"White";"O-O";7
48563;634;"Koliopoulos, K";"Black";"Nf6";8
48564;634;"Milosevic, Goran";"White";"d3";9
48565;634;"Koliopoulos, K";"Black";"d6";10
48641;635;"Popchev, Milko";"White";"e4";1
48642;635;"Todorov, Ognjan";"Black";"e5";2
48643;635;"Popchev, Milko";"White";"Nf3";3
48644;635;"Todorov, Ognjan";"Black";"Nc6";4
48645;635;"Popchev, Milko";"White";"Bc4";5
48646;635;"Todorov, Ognjan";"Black";"Nf6";6
48647;635;"Popchev, Milko";"White";"d3";7
48648;635;"Todorov, Ognjan";"Black";"Bc5";8
48649;635;"Popchev, Milko";"White";"O-O";9
48650;635;"Todorov, Ognjan";"Black";"d6";10
48665;636;"Nevednichy, Vladislav";"White";"e4";1
48666;636;"Kosten, Anthony C";"Black";"e5";2
48667;636;"Nevednichy, Vladislav";"White";"Nf3";3
48668;636;"Kosten, Anthony C";"Black";"Nc6";4
48669;636;"Nevednichy, Vladislav";"White";"Bc4";5
48670;636;"Kosten, Anthony C";"Black";"Nf6";6
48671;636;"Nevednichy, Vladislav";"White";"d3";7
48672;636;"Kosten, Anthony C";"Black";"Bc5";8
48673;636;"Nevednichy, Vladislav";"White";"c3";9
48674;636;"Kosten, Anthony C";"Black";"a6";10
48797;637;"Shaposhnikov, Evgeny";"White";"e4";1
48798;637;"Maiorov, Nikita";"Black";"e5";2
48799;637;"Shaposhnikov, Evgeny";"White";"Nf3";3
48800;637;"Maiorov, Nikita";"Black";"Nc6";4
48801;637;"Shaposhnikov, Evgeny";"White";"Bc4";5
48802;637;"Maiorov, Nikita";"Black";"Bc5";6
48803;637;"Shaposhnikov, Evgeny";"White";"c3";7
48804;637;"Maiorov, Nikita";"Black";"Nf6";8
48805;637;"Shaposhnikov, Evgeny";"White";"d3";9
48806;637;"Maiorov, Nikita";"Black";"a6";10
48870;638;"Gunnarsson, Jon Viktor";"White";"e4";1
48871;638;"Fedorchuk, Sergey A";"Black";"e5";2
48872;638;"Gunnarsson, Jon Viktor";"White";"Nf3";3
48873;638;"Fedorchuk, Sergey A";"Black";"Nc6";4
48874;638;"Gunnarsson, Jon Viktor";"White";"Bc4";5
48875;638;"Fedorchuk, Sergey A";"Black";"Bc5";6
48876;638;"Gunnarsson, Jon Viktor";"White";"c3";7
48877;638;"Fedorchuk, Sergey A";"Black";"Nf6";8
48878;638;"Gunnarsson, Jon Viktor";"White";"d3";9
48879;638;"Fedorchuk, Sergey A";"Black";"a6";10
48902;639;"Al Sayed, Mohamad N";"White";"e4";1
48903;639;"Shariyazdanov, Andrey";"Black";"e5";2
48904;639;"Al Sayed, Mohamad N";"White";"Nf3";3
48905;639;"Shariyazdanov, Andrey";"Black";"Nc6";4
48906;639;"Al Sayed, Mohamad N";"White";"Bc4";5
48907;639;"Shariyazdanov, Andrey";"Black";"Bc5";6
48908;639;"Al Sayed, Mohamad N";"White";"c3";7
48909;639;"Shariyazdanov, Andrey";"Black";"Nf6";8
48910;639;"Al Sayed, Mohamad N";"White";"d3";9
48911;639;"Shariyazdanov, Andrey";"Black";"a6";10
49006;640;"Tiviakov, Sergei";"White";"e4";1
49007;640;"De Vreugt, Dennis";"Black";"e5";2
49008;640;"Tiviakov, Sergei";"White";"Bc4";3
49009;640;"De Vreugt, Dennis";"Black";"Nf6";4
49010;640;"Tiviakov, Sergei";"White";"d3";5
49011;640;"De Vreugt, Dennis";"Black";"Bc5";6
49012;640;"Tiviakov, Sergei";"White";"Nf3";7
49013;640;"De Vreugt, Dennis";"Black";"Nc6";8
49014;640;"Tiviakov, Sergei";"White";"c3";9
49015;640;"De Vreugt, Dennis";"Black";"d6";10
49047;641;"Gross, David CZE";"White";"e4";1
49048;641;"Haimovich, Tal";"Black";"e5";2
49049;641;"Gross, David CZE";"White";"Nf3";3
49050;641;"Haimovich, Tal";"Black";"Nc6";4
49051;641;"Gross, David CZE";"White";"Bc4";5
49052;641;"Haimovich, Tal";"Black";"Bc5";6
49053;641;"Gross, David CZE";"White";"c3";7
49054;641;"Haimovich, Tal";"Black";"Nf6";8
49055;641;"Gross, David CZE";"White";"d3";9
49056;641;"Haimovich, Tal";"Black";"d6";10
49081;642;"Shanava, Konstantine";"White";"e4";1
49082;642;"Kolosowski, Pawel";"Black";"e5";2
49083;642;"Shanava, Konstantine";"White";"Nf3";3
49084;642;"Kolosowski, Pawel";"Black";"Nc6";4
49085;642;"Shanava, Konstantine";"White";"Bc4";5
49086;642;"Kolosowski, Pawel";"Black";"Nf6";6
49087;642;"Shanava, Konstantine";"White";"d3";7
49088;642;"Kolosowski, Pawel";"Black";"Bc5";8
49089;642;"Shanava, Konstantine";"White";"O-O";9
49090;642;"Kolosowski, Pawel";"Black";"d6";10
49128;643;"Iordachescu, Viorel";"White";"e4";1
49129;643;"Kasimdzhanov, Rustam";"Black";"e5";2
49130;643;"Iordachescu, Viorel";"White";"Nf3";3
49131;643;"Kasimdzhanov, Rustam";"Black";"Nc6";4
49132;643;"Iordachescu, Viorel";"White";"Bc4";5
49133;643;"Kasimdzhanov, Rustam";"Black";"Bc5";6
49134;643;"Iordachescu, Viorel";"White";"c3";7
49135;643;"Kasimdzhanov, Rustam";"Black";"Nf6";8
49136;643;"Iordachescu, Viorel";"White";"d3";9
49137;643;"Kasimdzhanov, Rustam";"Black";"O-O";10
49242;644;"Al Sayed, Mohamad N";"White";"e4";1
49243;644;"Gokhale, Chandresekar S";"Black";"e5";2
49244;644;"Al Sayed, Mohamad N";"White";"Nf3";3
49245;644;"Gokhale, Chandresekar S";"Black";"Nc6";4
49246;644;"Al Sayed, Mohamad N";"White";"Bc4";5
49247;644;"Gokhale, Chandresekar S";"Black";"Bc5";6
49248;644;"Al Sayed, Mohamad N";"White";"c3";7
49249;644;"Gokhale, Chandresekar S";"Black";"Nf6";8
49250;644;"Al Sayed, Mohamad N";"White";"d3";9
49251;644;"Gokhale, Chandresekar S";"Black";"a6";10
49412;645;"Sax, Gyula";"White";"e4";1
49413;645;"Brancaleoni, Maurizio";"Black";"e5";2
49414;645;"Sax, Gyula";"White";"Nf3";3
49415;645;"Brancaleoni, Maurizio";"Black";"Nc6";4
49416;645;"Sax, Gyula";"White";"Bc4";5
49417;645;"Brancaleoni, Maurizio";"Black";"Bc5";6
49418;645;"Sax, Gyula";"White";"c3";7
49419;645;"Brancaleoni, Maurizio";"Black";"Nf6";8
49420;645;"Sax, Gyula";"White";"d3";9
49421;645;"Brancaleoni, Maurizio";"Black";"a6";10
49465;646;"Gomez Baillo, Jorge H";"White";"e4";1
49466;646;"Sorin, Ariel";"Black";"e5";2
49467;646;"Gomez Baillo, Jorge H";"White";"Nf3";3
49468;646;"Sorin, Ariel";"Black";"Nc6";4
49469;646;"Gomez Baillo, Jorge H";"White";"Bc4";5
49470;646;"Sorin, Ariel";"Black";"Bc5";6
49471;646;"Gomez Baillo, Jorge H";"White";"c3";7
49472;646;"Sorin, Ariel";"Black";"Nf6";8
49473;646;"Gomez Baillo, Jorge H";"White";"b4";9
49474;646;"Sorin, Ariel";"Black";"Bb6";10
49554;647;"Crosa, Martin";"White";"e4";1
49555;647;"Sorin, Ariel";"Black";"e5";2
49556;647;"Crosa, Martin";"White";"Nf3";3
49557;647;"Sorin, Ariel";"Black";"Nc6";4
49558;647;"Crosa, Martin";"White";"Bc4";5
49559;647;"Sorin, Ariel";"Black";"Bc5";6
49560;647;"Crosa, Martin";"White";"O-O";7
49561;647;"Sorin, Ariel";"Black";"Nf6";8
49562;647;"Crosa, Martin";"White";"d3";9
49563;647;"Sorin, Ariel";"Black";"d6";10
49626;648;"Flores, Diego";"White";"e4";1
49627;648;"Shabalov, Alexander";"Black";"e5";2
49628;648;"Flores, Diego";"White";"Nf3";3
49629;648;"Shabalov, Alexander";"Black";"Nc6";4
49630;648;"Flores, Diego";"White";"Bc4";5
49631;648;"Shabalov, Alexander";"Black";"Nf6";6
49632;648;"Flores, Diego";"White";"d3";7
49633;648;"Shabalov, Alexander";"Black";"Bc5";8
49634;648;"Flores, Diego";"White";"c3";9
49635;648;"Shabalov, Alexander";"Black";"d6";10
49688;649;"Spasov, Vasil V";"White";"e4";1
49689;649;"De Vreugt, Dennis";"Black";"e5";2
49690;649;"Spasov, Vasil V";"White";"Nf3";3
49691;649;"De Vreugt, Dennis";"Black";"Nc6";4
49692;649;"Spasov, Vasil V";"White";"Bc4";5
49693;649;"De Vreugt, Dennis";"Black";"Nf6";6
49694;649;"Spasov, Vasil V";"White";"d3";7
49695;649;"De Vreugt, Dennis";"Black";"Bc5";8
49696;649;"Spasov, Vasil V";"White";"c3";9
49697;649;"De Vreugt, Dennis";"Black";"d6";10
49721;650;"Vysochin, Spartak";"White";"e4";1
49722;650;"Jonkman, Harmen";"Black";"e5";2
49723;650;"Vysochin, Spartak";"White";"Nf3";3
49724;650;"Jonkman, Harmen";"Black";"Nc6";4
49725;650;"Vysochin, Spartak";"White";"Bc4";5
49726;650;"Jonkman, Harmen";"Black";"Nf6";6
49727;650;"Vysochin, Spartak";"White";"d3";7
49728;650;"Jonkman, Harmen";"Black";"Bc5";8
49729;650;"Vysochin, Spartak";"White";"c3";9
49730;650;"Jonkman, Harmen";"Black";"a6";10
49807;651;"Vorobiov, Evgeny E";"White";"e4";1
49808;651;"Vekshenkov, Nikolai";"Black";"e5";2
49809;651;"Vorobiov, Evgeny E";"White";"Nf3";3
49810;651;"Vekshenkov, Nikolai";"Black";"Nc6";4
49811;651;"Vorobiov, Evgeny E";"White";"Bc4";5
49812;651;"Vekshenkov, Nikolai";"Black";"Bc5";6
49813;651;"Vorobiov, Evgeny E";"White";"c3";7
49814;651;"Vekshenkov, Nikolai";"Black";"Nf6";8
49815;651;"Vorobiov, Evgeny E";"White";"d3";9
49816;651;"Vekshenkov, Nikolai";"Black";"a6";10
49881;652;"Flores, Diego";"White";"e4";1
49882;652;"Mahia, Gustavo";"Black";"e5";2
49883;652;"Flores, Diego";"White";"Nf3";3
49884;652;"Mahia, Gustavo";"Black";"Nc6";4
49885;652;"Flores, Diego";"White";"Bc4";5
49886;652;"Mahia, Gustavo";"Black";"Nf6";6
49887;652;"Flores, Diego";"White";"d3";7
49888;652;"Mahia, Gustavo";"Black";"Bc5";8
49889;652;"Flores, Diego";"White";"c3";9
49890;652;"Mahia, Gustavo";"Black";"d6";10
49939;653;"Felgaer, Ruben";"White";"e4";1
49940;653;"Nogues, Alejandro";"Black";"Nc6";2
49941;653;"Felgaer, Ruben";"White";"Nf3";3
49942;653;"Nogues, Alejandro";"Black";"e5";4
49943;653;"Felgaer, Ruben";"White";"Bc4";5
49944;653;"Nogues, Alejandro";"Black";"Nf6";6
49945;653;"Felgaer, Ruben";"White";"d3";7
49946;653;"Nogues, Alejandro";"Black";"Bc5";8
49947;653;"Felgaer, Ruben";"White";"c3";9
49948;653;"Nogues, Alejandro";"Black";"d6";10
50022;654;"Felgaer, Ruben";"White";"e4";1
50023;654;"Mahia, Gustavo";"Black";"e5";2
50024;654;"Felgaer, Ruben";"White";"Nf3";3
50025;654;"Mahia, Gustavo";"Black";"Nc6";4
50026;654;"Felgaer, Ruben";"White";"Bc4";5
50027;654;"Mahia, Gustavo";"Black";"Bc5";6
50028;654;"Felgaer, Ruben";"White";"c3";7
50029;654;"Mahia, Gustavo";"Black";"Nf6";8
50030;654;"Felgaer, Ruben";"White";"d3";9
50031;654;"Mahia, Gustavo";"Black";"d6";10
50165;655;"Shahade, Gregory";"White";"e4";1
50166;655;"Yudasin, Leonid G";"Black";"e5";2
50167;655;"Shahade, Gregory";"White";"Nf3";3
50168;655;"Yudasin, Leonid G";"Black";"Nc6";4
50169;655;"Shahade, Gregory";"White";"Bc4";5
50170;655;"Yudasin, Leonid G";"Black";"Bc5";6
50171;655;"Shahade, Gregory";"White";"c3";7
50172;655;"Yudasin, Leonid G";"Black";"Nf6";8
50173;655;"Shahade, Gregory";"White";"d3";9
50174;655;"Yudasin, Leonid G";"Black";"d6";10
50334;656;"Kosteniuk, Alexandra";"White";"e4";1
50335;656;"Mamedyarov, Shakhriyaz";"Black";"e5";2
50336;656;"Kosteniuk, Alexandra";"White";"Bc4";3
50337;656;"Mamedyarov, Shakhriyaz";"Black";"Nf6";4
50338;656;"Kosteniuk, Alexandra";"White";"d3";5
50339;656;"Mamedyarov, Shakhriyaz";"Black";"Nc6";6
50340;656;"Kosteniuk, Alexandra";"White";"Nf3";7
50341;656;"Mamedyarov, Shakhriyaz";"Black";"Bc5";8
50342;656;"Kosteniuk, Alexandra";"White";"c3";9
50343;656;"Mamedyarov, Shakhriyaz";"Black";"a6";10
50392;657;"Xu Yuhua";"White";"e4";1
50393;657;"Short, Nigel D";"Black";"e5";2
50394;657;"Xu Yuhua";"White";"Nf3";3
50395;657;"Short, Nigel D";"Black";"Nc6";4
50396;657;"Xu Yuhua";"White";"Bc4";5
50397;657;"Short, Nigel D";"Black";"Bc5";6
50398;657;"Xu Yuhua";"White";"c3";7
50399;657;"Short, Nigel D";"Black";"Nf6";8
50400;657;"Xu Yuhua";"White";"d3";9
50401;657;"Short, Nigel D";"Black";"a6";10
50570;658;"Fedorov, Alexei";"White";"e4";1
50571;658;"Gyimesi, Zoltan";"Black";"e5";2
50572;658;"Fedorov, Alexei";"White";"Nf3";3
50573;658;"Gyimesi, Zoltan";"Black";"Nc6";4
50574;658;"Fedorov, Alexei";"White";"Bc4";5
50575;658;"Gyimesi, Zoltan";"Black";"Bc5";6
50576;658;"Fedorov, Alexei";"White";"c3";7
50577;658;"Gyimesi, Zoltan";"Black";"Nf6";8
50578;658;"Fedorov, Alexei";"White";"d3";9
50579;658;"Gyimesi, Zoltan";"Black";"d6";10
50637;659;"Fedorov, Alexei";"White";"e4";1
50638;659;"Tkachiev, Vladislav";"Black";"e5";2
50639;659;"Fedorov, Alexei";"White";"Nf3";3
50640;659;"Tkachiev, Vladislav";"Black";"Nc6";4
50641;659;"Fedorov, Alexei";"White";"Bc4";5
50642;659;"Tkachiev, Vladislav";"Black";"Bc5";6
50643;659;"Fedorov, Alexei";"White";"c3";7
50644;659;"Tkachiev, Vladislav";"Black";"Nf6";8
50645;659;"Fedorov, Alexei";"White";"d3";9
50646;659;"Tkachiev, Vladislav";"Black";"d6";10
50746;660;"Peralta, Eduardo";"White";"e4";1
50747;660;"Flores, Diego";"Black";"e5";2
50748;660;"Peralta, Eduardo";"White";"Nf3";3
50749;660;"Flores, Diego";"Black";"Nc6";4
50750;660;"Peralta, Eduardo";"White";"Bc4";5
50751;660;"Flores, Diego";"Black";"Bc5";6
50752;660;"Peralta, Eduardo";"White";"c3";7
50753;660;"Flores, Diego";"Black";"Nf6";8
50754;660;"Peralta, Eduardo";"White";"d3";9
50755;660;"Flores, Diego";"Black";"O-O";10
50798;661;"Fedorov, Alexei";"White";"e4";1
50799;661;"Butler, Kevin";"Black";"e5";2
50800;661;"Fedorov, Alexei";"White";"Nf3";3
50801;661;"Butler, Kevin";"Black";"Nc6";4
50802;661;"Fedorov, Alexei";"White";"Bc4";5
50803;661;"Butler, Kevin";"Black";"Bc5";6
50804;661;"Fedorov, Alexei";"White";"c3";7
50805;661;"Butler, Kevin";"Black";"Nf6";8
50806;661;"Fedorov, Alexei";"White";"d3";9
50807;661;"Butler, Kevin";"Black";"d6";10
50865;662;"Tzermiadianos, Andreas";"White";"e4";1
50866;662;"Gretarsson, Helgi A";"Black";"e5";2
50867;662;"Tzermiadianos, Andreas";"White";"Nf3";3
50868;662;"Gretarsson, Helgi A";"Black";"Nc6";4
50869;662;"Tzermiadianos, Andreas";"White";"Bc4";5
50870;662;"Gretarsson, Helgi A";"Black";"Bc5";6
50871;662;"Tzermiadianos, Andreas";"White";"c3";7
50872;662;"Gretarsson, Helgi A";"Black";"Nf6";8
50873;662;"Tzermiadianos, Andreas";"White";"d3";9
50874;662;"Gretarsson, Helgi A";"Black";"a6";10
50979;663;"Kobalia, Mikhail";"White";"e4";1
50980;663;"Korchnoi, Viktor L";"Black";"e5";2
50981;663;"Kobalia, Mikhail";"White";"Nf3";3
50982;663;"Korchnoi, Viktor L";"Black";"Nc6";4
50983;663;"Kobalia, Mikhail";"White";"Bc4";5
50984;663;"Korchnoi, Viktor L";"Black";"Bc5";6
50985;663;"Kobalia, Mikhail";"White";"c3";7
50986;663;"Korchnoi, Viktor L";"Black";"Nf6";8
50987;663;"Kobalia, Mikhail";"White";"d3";9
50988;663;"Korchnoi, Viktor L";"Black";"a6";10
51041;664;"Murariu, Andrei";"White";"e4";1
51042;664;"Borisek, Jure";"Black";"e5";2
51043;664;"Murariu, Andrei";"White";"Nf3";3
51044;664;"Borisek, Jure";"Black";"Nc6";4
51045;664;"Murariu, Andrei";"White";"d4";5
51046;664;"Borisek, Jure";"Black";"exd4";6
51047;664;"Murariu, Andrei";"White";"Bc4";7
51048;664;"Borisek, Jure";"Black";"Bc5";8
51049;664;"Murariu, Andrei";"White";"c3";9
51050;664;"Borisek, Jure";"Black";"Nf6";10
51069;665;"Mamedov, Rauf";"White";"e4";1
51070;665;"Ponkratov, Pavel";"Black";"e5";2
51071;665;"Mamedov, Rauf";"White";"Nf3";3
51072;665;"Ponkratov, Pavel";"Black";"Nc6";4
51073;665;"Mamedov, Rauf";"White";"Bc4";5
51074;665;"Ponkratov, Pavel";"Black";"Nf6";6
51075;665;"Mamedov, Rauf";"White";"d3";7
51076;665;"Ponkratov, Pavel";"Black";"Bc5";8
51077;665;"Mamedov, Rauf";"White";"c3";9
51078;665;"Ponkratov, Pavel";"Black";"a5";10
51119;666;"Gunnarsson, Jon Viktor";"White";"e4";1
51120;666;"Babula, Vlastimil";"Black";"e5";2
51121;666;"Gunnarsson, Jon Viktor";"White";"Nf3";3
51122;666;"Babula, Vlastimil";"Black";"Nc6";4
51123;666;"Gunnarsson, Jon Viktor";"White";"Bc4";5
51124;666;"Babula, Vlastimil";"Black";"Bc5";6
51125;666;"Gunnarsson, Jon Viktor";"White";"c3";7
51126;666;"Babula, Vlastimil";"Black";"Nf6";8
51127;666;"Gunnarsson, Jon Viktor";"White";"d3";9
51128;666;"Babula, Vlastimil";"Black";"O-O";10
51181;667;"Cubas, Jose Fernando";"White";"e4";1
51182;667;"Milos, Gilberto";"Black";"e5";2
51183;667;"Cubas, Jose Fernando";"White";"Nf3";3
51184;667;"Milos, Gilberto";"Black";"Nc6";4
51185;667;"Cubas, Jose Fernando";"White";"Bc4";5
51186;667;"Milos, Gilberto";"Black";"Nf6";6
51187;667;"Cubas, Jose Fernando";"White";"d3";7
51188;667;"Milos, Gilberto";"Black";"Bc5";8
51189;667;"Cubas, Jose Fernando";"White";"c3";9
51190;667;"Milos, Gilberto";"Black";"O-O";10
51209;668;"Crosa, Martin";"White";"e4";1
51210;668;"Santos, M V M";"Black";"e5";2
51211;668;"Crosa, Martin";"White";"Nf3";3
51212;668;"Santos, M V M";"Black";"Nc6";4
51213;668;"Crosa, Martin";"White";"Bc4";5
51214;668;"Santos, M V M";"Black";"Bc5";6
51215;668;"Crosa, Martin";"White";"d3";7
51216;668;"Santos, M V M";"Black";"Nf6";8
51217;668;"Crosa, Martin";"White";"O-O";9
51218;668;"Santos, M V M";"Black";"d6";10
51302;669;"Gomez Baillo, Jorge H";"White";"e4";1
51303;669;"Marra, E";"Black";"e5";2
51304;669;"Gomez Baillo, Jorge H";"White";"Nf3";3
51305;669;"Marra, E";"Black";"Nc6";4
51306;669;"Gomez Baillo, Jorge H";"White";"Bc4";5
51307;669;"Marra, E";"Black";"Nf6";6
51308;669;"Gomez Baillo, Jorge H";"White";"d3";7
51309;669;"Marra, E";"Black";"Bc5";8
51310;669;"Gomez Baillo, Jorge H";"White";"c3";9
51311;669;"Marra, E";"Black";"a6";10
51382;670;"Henni, Mohamed";"White";"e4";1
51383;670;"El Taher, Fouad";"Black";"e5";2
51384;670;"Henni, Mohamed";"White";"Nf3";3
51385;670;"El Taher, Fouad";"Black";"Nc6";4
51386;670;"Henni, Mohamed";"White";"Bc4";5
51387;670;"El Taher, Fouad";"Black";"Bc5";6
51388;670;"Henni, Mohamed";"White";"c3";7
51389;670;"El Taher, Fouad";"Black";"Nf6";8
51390;670;"Henni, Mohamed";"White";"d3";9
51391;670;"El Taher, Fouad";"Black";"O-O";10
51457;671;"Lakos, Nikoletta";"White";"e4";1
51458;671;"Vajda, Szidonia";"Black";"e5";2
51459;671;"Lakos, Nikoletta";"White";"Nf3";3
51460;671;"Vajda, Szidonia";"Black";"Nc6";4
51461;671;"Lakos, Nikoletta";"White";"Bc4";5
51462;671;"Vajda, Szidonia";"Black";"Nf6";6
51463;671;"Lakos, Nikoletta";"White";"d3";7
51464;671;"Vajda, Szidonia";"Black";"Bc5";8
51465;671;"Lakos, Nikoletta";"White";"c3";9
51466;671;"Vajda, Szidonia";"Black";"a6";10
51480;672;"Beshukov, Sergei";"White";"e4";1
51481;672;"Erwich, Marc JL";"Black";"e5";2
51482;672;"Beshukov, Sergei";"White";"Nf3";3
51483;672;"Erwich, Marc JL";"Black";"Nc6";4
51484;672;"Beshukov, Sergei";"White";"Bc4";5
51485;672;"Erwich, Marc JL";"Black";"Bc5";6
51486;672;"Beshukov, Sergei";"White";"c3";7
51487;672;"Erwich, Marc JL";"Black";"Nf6";8
51488;672;"Beshukov, Sergei";"White";"d3";9
51489;672;"Erwich, Marc JL";"Black";"a6";10
51578;673;"Macieja, Bartlomiej";"White";"e4";1
51579;673;"Aleksandrov, Aleksej";"Black";"e5";2
51580;673;"Macieja, Bartlomiej";"White";"Nf3";3
51581;673;"Aleksandrov, Aleksej";"Black";"Nc6";4
51582;673;"Macieja, Bartlomiej";"White";"Bc4";5
51583;673;"Aleksandrov, Aleksej";"Black";"Bc5";6
51584;673;"Macieja, Bartlomiej";"White";"c3";7
51585;673;"Aleksandrov, Aleksej";"Black";"Nf6";8
51586;673;"Macieja, Bartlomiej";"White";"d4";9
51587;673;"Aleksandrov, Aleksej";"Black";"exd4";10
51699;674;"Pashikian, Arman";"White";"e4";1
51700;674;"Sargissian, Gabriel";"Black";"e5";2
51701;674;"Pashikian, Arman";"White";"Nf3";3
51702;674;"Sargissian, Gabriel";"Black";"Nc6";4
51703;674;"Pashikian, Arman";"White";"Bc4";5
51704;674;"Sargissian, Gabriel";"Black";"Bc5";6
51705;674;"Pashikian, Arman";"White";"c3";7
51706;674;"Sargissian, Gabriel";"Black";"Nf6";8
51707;674;"Pashikian, Arman";"White";"d4";9
51708;674;"Sargissian, Gabriel";"Black";"exd4";10
51783;675;"Erenburg, Sergey";"White";"e4";1
51784;675;"Mikhalevski, Alexander";"Black";"e5";2
51785;675;"Erenburg, Sergey";"White";"Nf3";3
51786;675;"Mikhalevski, Alexander";"Black";"Nc6";4
51787;675;"Erenburg, Sergey";"White";"Bc4";5
51788;675;"Mikhalevski, Alexander";"Black";"Bc5";6
51789;675;"Erenburg, Sergey";"White";"c3";7
51790;675;"Mikhalevski, Alexander";"Black";"Nf6";8
51791;675;"Erenburg, Sergey";"White";"d3";9
51792;675;"Mikhalevski, Alexander";"Black";"d6";10
51871;676;"Erenburg, Sergey";"White";"e4";1
51872;676;"Postny, Evgeny";"Black";"e5";2
51873;676;"Erenburg, Sergey";"White";"Nf3";3
51874;676;"Postny, Evgeny";"Black";"Nc6";4
51875;676;"Erenburg, Sergey";"White";"Bc4";5
51876;676;"Postny, Evgeny";"Black";"Bc5";6
51877;676;"Erenburg, Sergey";"White";"c3";7
51878;676;"Postny, Evgeny";"Black";"Nf6";8
51879;676;"Erenburg, Sergey";"White";"d3";9
51880;676;"Postny, Evgeny";"Black";"a6";10
51910;677;"Gelfand, Boris";"White";"e4";1
51911;677;"Azmaiparashvili, Zurab A";"Black";"e5";2
51912;677;"Gelfand, Boris";"White";"Nf3";3
51913;677;"Azmaiparashvili, Zurab A";"Black";"Nc6";4
51914;677;"Gelfand, Boris";"White";"Bc4";5
51915;677;"Azmaiparashvili, Zurab A";"Black";"Bc5";6
51916;677;"Gelfand, Boris";"White";"c3";7
51917;677;"Azmaiparashvili, Zurab A";"Black";"Nf6";8
51918;677;"Gelfand, Boris";"White";"d3";9
51919;677;"Azmaiparashvili, Zurab A";"Black";"d6";10
52011;678;"Nevednichy, Vladislav";"White";"e4";1
52012;678;"Aleksandrov, Aleksej";"Black";"e5";2
52013;678;"Nevednichy, Vladislav";"White";"Nf3";3
52014;678;"Aleksandrov, Aleksej";"Black";"Nc6";4
52015;678;"Nevednichy, Vladislav";"White";"Bc4";5
52016;678;"Aleksandrov, Aleksej";"Black";"Bc5";6
52017;678;"Nevednichy, Vladislav";"White";"c3";7
52018;678;"Aleksandrov, Aleksej";"Black";"Nf6";8
52019;678;"Nevednichy, Vladislav";"White";"d3";9
52020;678;"Aleksandrov, Aleksej";"Black";"a6";10
52044;679;"Nevednichy, Vladislav";"White";"e4";1
52045;679;"Lajthajm, Borko";"Black";"e5";2
52046;679;"Nevednichy, Vladislav";"White";"Nf3";3
52047;679;"Lajthajm, Borko";"Black";"Nc6";4
52048;679;"Nevednichy, Vladislav";"White";"Bc4";5
52049;679;"Lajthajm, Borko";"Black";"Bc5";6
52050;679;"Nevednichy, Vladislav";"White";"c3";7
52051;679;"Lajthajm, Borko";"Black";"Nf6";8
52052;679;"Nevednichy, Vladislav";"White";"d3";9
52053;679;"Lajthajm, Borko";"Black";"a6";10
52103;680;"Hamdouchi, Hichem";"White";"e4";1
52104;680;"Aronian, Levon";"Black";"e5";2
52105;680;"Hamdouchi, Hichem";"White";"Nf3";3
52106;680;"Aronian, Levon";"Black";"Nc6";4
52107;680;"Hamdouchi, Hichem";"White";"Bc4";5
52108;680;"Aronian, Levon";"Black";"Bc5";6
52109;680;"Hamdouchi, Hichem";"White";"c3";7
52110;680;"Aronian, Levon";"Black";"Nf6";8
52111;680;"Hamdouchi, Hichem";"White";"d3";9
52112;680;"Aronian, Levon";"Black";"d6";10
52223;681;"Rowson, Jonathan";"White";"e4";1
52224;681;"Sokolov, Ivan";"Black";"e5";2
52225;681;"Rowson, Jonathan";"White";"Nf3";3
52226;681;"Sokolov, Ivan";"Black";"Nc6";4
52227;681;"Rowson, Jonathan";"White";"Bc4";5
52228;681;"Sokolov, Ivan";"Black";"Bc5";6
52229;681;"Rowson, Jonathan";"White";"c3";7
52230;681;"Sokolov, Ivan";"Black";"Nf6";8
52231;681;"Rowson, Jonathan";"White";"d4";9
52232;681;"Sokolov, Ivan";"Black";"exd4";10
52303;682;"Zagrebelny, Sergey";"White";"e4";1
52304;682;"Livshits, Gaby";"Black";"e5";2
52305;682;"Zagrebelny, Sergey";"White";"Nf3";3
52306;682;"Livshits, Gaby";"Black";"Nc6";4
52307;682;"Zagrebelny, Sergey";"White";"Bc4";5
52308;682;"Livshits, Gaby";"Black";"Bc5";6
52309;682;"Zagrebelny, Sergey";"White";"c3";7
52310;682;"Livshits, Gaby";"Black";"Nf6";8
52311;682;"Zagrebelny, Sergey";"White";"d3";9
